fold num,imgid,label,feature1,feature2,feature3
6,818082df-492c-4c5e-a3bb-a3153818d816___RS_HL 7319_final_masked.jpg,0,16571,0,677.5533845
7,818854a8-1153-49bb-8981-8c6e5f34fbbe___RS_HL 8089_final_masked.jpg,0,81.5,0,631.0264732
8,81bf7931-e6d7-4f6d-aae5-9de7d0c4ae33___RS_HL 7893_final_masked.jpg,0,134.5,0,999.5016497
9,81dd861f-5c83-41f3-8aa2-2abbb94ed9f5___RS_HL 7325_final_masked.jpg,0,116.5,0,1153.300639
0,8201f21f-cd54-4ff6-9fc7-f3e97b0a8b42___RS_HL 8077_final_masked.jpg,0,115,0,1066.004176
1,826bd506-04f2-424d-89da-7fe6ad6926b2___RS_HL 5757_final_masked.jpg,0,161,0,980.7981131
2,828a6b50-e2fb-4e63-a595-556aa41d43a7___RS_HL 6250_final_masked.jpg,0,14715,0,562.6416972
3,8293f7a8-cfde-4dea-be03-8d750b133e30___RS_HL 7440_final_masked.jpg,0,65,0,423.5878744
4,82aeb30f-575f-46d5-b653-408c3cf5e553___RS_HL 7566_final_masked.jpg,0,104.5,0,752.2224313
5,82d55fb4-a8df-439a-9935-5e5f72b05383___RS_HL 6107_final_masked.jpg,0,17054.5,0,617.9970356
6,82fa759f-dfdd-40ee-98df-ed232a081ab1___RS_HL 7629_final_masked.jpg,0,103.5,0,589.7960252
7,831c37a3-44c3-4f1e-9fa2-4c10551809d2___RS_HL 6108_final_masked.jpg,0,56,0,598.5584369
8,83636c4e-c4f1-47c4-81e8-0bcf7bac8995___RS_HL 5730_final_masked.jpg,0,159,0,1349.62654
9,836734c2-f568-4b02-896e-9a6bca89404f___RS_HL 7900_final_masked.jpg,0,79,0,772.8670928
0,83849d18-49c5-412b-91c5-3fe882335e88___RS_HL 7840_final_masked.jpg,0,84,0,675.4112492
1,83d1ec74-db00-407e-ac1e-3cbb77d381e7___RS_HL 8102_final_masked.jpg,0,131.5,0,1261.928056
2,83e52e5f-0192-4cf9-b513-651040367ed8___RS_HL 7320_final_masked.jpg,0,81.5,0,624.1980461
3,844a6049-175e-4f5b-bdf4-142866cf0bc8___RS_HL 8022_final_masked.jpg,0,168,0,1457.851936
4,8471f2db-6c5c-4aba-9ea4-0eea99121f19___RS_HL 5641_final_masked.jpg,0,96.5,0,718.2813064
5,84bfff51-9aa5-4e6f-8798-5c5b14baa7a6___RS_HL 7549_final_masked.jpg,0,20817.5,0,640.5411919
7,84ed8ffd-a47f-4b52-befa-938a10012a4c___RS_HL 6135_final_masked.jpg,0,157,0,1310.822498
8,8516ac47-c297-4943-9ac1-a10f26e9101c___RS_HL 6094_final_masked.jpg,0,169,0,1072.111821
9,8536327d-1f21-4599-a587-c75b3ae576e4___RS_HL 5746_final_masked.jpg,0,133,0,1234.371707
0,8558ed98-6e99-4d7e-98e1-9437bd4d2382___RS_HL 5766_final_masked.jpg,0,178.5,0,1413.834691
1,857365c4-b60a-465e-8a86-101530c9e83d___RS_HL 5894_final_masked.jpg,0,115,0,979.6610301
3,85ebf3f6-11f4-45df-ac16-bd04b355cb31___RS_HL 5991_final_masked.jpg,0,83,0,792.7249575
4,862f3f9e-e9b4-4cd1-9810-832f6bf1d285___RS_HL 7879_final_masked.jpg,0,148.5,0,1027.300639
5,8656f9ff-3a95-4350-af32-82ed2fbff533___RS_HL 7976_final_masked.jpg,0,179.5,0,1206.094576
6,8673df90-01fb-4dde-9510-6743bfefb367___RS_HL 6069_final_masked.jpg,0,76.5,0,948.5655771
7,86abe4bd-80fd-4a65-ba6f-fd48e6d51119___RS_HL 6251_final_masked.jpg,0,66.5,0,636.9432129
8,86bbe500-5e1b-4212-9c9d-eb324af1236b___RS_HL 7413_final_masked.jpg,0,94.5,0,804.908723
9,86e79f38-1fcf-4581-945d-5a28ed6d6852___RS_HL 7391_final_masked.jpg,0,168.5,0,961.3595144
0,86f3c6c0-3038-45dc-9307-3f548f20b74b___RS_HL 6318_final_masked.jpg,0,92.5,0,685.5950147
1,86f6b322-e7af-4d91-b0c3-c5c6d6336fa5___RS_HL 7422_final_masked.jpg,0,70.5,0,540.2569212
3,871420e0-e5de-40c7-a79c-a17fe1781f8e___RS_HL 7444_final_masked.jpg,0,75.5,0,530.8010775
6,8742bc93-09b4-4aa7-9a75-ec592ba27c57___RS_HL 7587_final_masked.jpg,0,122.5,0,895.217379
7,879e60c7-fa8a-421d-ad5d-06a43fa2ae89___RS_HL 7634_final_masked.jpg,0,146,0,1134.312832
8,87a26817-6916-47fc-8cdb-adc5c57ad21b___RS_HL 5684_final_masked.jpg,0,42,0,417.5046141
9,87c49c13-8b4f-40c8-b624-57c19e6e51e9___RS_HL 5811_final_masked.jpg,0,52,0,539.1025932
0,88076c11-c60e-4aea-afca-a1f1187eff0a___RS_HL 5706_final_masked.jpg,0,156.5,0,955.7859205
1,880ed927-54cb-43f7-8d9d-4e2705cc8472___RS_HL 7488_final_masked.jpg,0,178.5,0,1531.63368
2,88334c09-9bd6-4653-8109-f1a36383b131___RS_HL 7841_final_masked.jpg,0,71,0,588.8427076
3,885dd825-a34b-4149-bbb0-445fa62a4e64___RS_HL 7814_final_masked.jpg,0,79.5,0,729.9381605
5,88aad30d-4d2e-461f-847f-a4d2e9caf035___RS_HL 7967_final_masked.jpg,0,114.5,0,1181.359514
6,88b24a9d-7b04-4b83-815b-52a9f5949bbd___RS_HL 8083_final_masked.jpg,0,189,0,1193.650925
7,88ffb541-e088-4505-baef-c292c25925dc___RS_HL 6164_final_masked.jpg,0,52,0,548.7594473
8,8912707b-6c5d-4744-ad9c-b5d3564a0850___RS_HL 7796_final_masked.jpg,0,166.5,0,1210.153452
9,892258ae-052d-4df5-8a8c-27924cd64a85___RS_HL 7497_final_masked.jpg,0,116,0,686.8082178
0,89699048-94c3-4389-9a86-13e73dfd23c6___RS_HL 7257_final_masked.jpg,0,132.5,0,1292.898618
1,89ce10db-057c-4c03-9324-b512db8ca3d6___RS_HL 5797_final_masked.jpg,0,49.5,0,689.3452338
2,89ddfb64-92d0-494d-b4a2-bb13f2c0db4c___RS_HL 7642_final_masked.jpg,0,175.5,0,1479.491545
5,8a5ead41-d268-4bc8-867e-036f90f3d99c___RS_HL 7771_final_masked.jpg,0,129.5,0,1209.241764
6,8a5fd341-9f0f-4c54-8f9d-b9c4c5b16994___RS_HL 7650_final_masked.jpg,0,109.5,0,1026.790973
7,8a6cad28-0c10-47aa-af0e-fd82de61ba70___RS_HL 6246_final_masked.jpg,0,17429.5,10,661.5117544
8,8acb2f43-d1ff-4a60-8462-04e578be3be2___RS_HL 7753_final_masked.jpg,0,184.5,0,1427.976826
0,8aef4eea-eb12-493c-b912-d7cd43144c8b___RS_HL 8052_final_masked.jpg,0,135.5,0,1081.158504
1,8b258036-674c-4553-8e2c-408d02319a05___RS_HL 7767_final_masked.jpg,0,102,0,713.8376553
3,8b60fc20-52fa-40a2-8d91-367307968f8e___RS_HL 7264_final_masked.jpg,0,117,0,627.4945095
4,8b944746-e4b0-4032-b5ec-8a6252128065___RS_HL 6266_final_masked.jpg,0,100.5,0,985.9625458
5,8b96fb28-f778-4d18-93ef-cb3ef4ecd532___RS_HL 7575_final_masked.jpg,0,86.5,0,781.4528793
6,8b9db905-ed0e-4f6b-b5f0-451f8b27ecbd___RS_HL 7640_final_masked.jpg,0,16267.5,0,560.1147858
7,8bc978ac-e3b2-4466-a180-731dcbb71a59___RS_HL 8167_final_masked.jpg,0,155.5,0,1056.472212
8,8c00ea10-bfc2-4d26-9dcf-afbf2dcd377a___RS_HL 7326_final_masked.jpg,0,68.5,0,671.9137753
9,8c00f0dd-bcef-4188-a270-91e563d7b18b___RS_HL 6182_final_masked.jpg,0,284.5,0,118.9533175
0,8c43ceb4-000b-441b-887f-ef495da381e2___RS_HL 7864_final_masked.jpg,0,92.5,0,823.2518688
1,8c656b1d-5f20-4904-a20b-d0f7ef64e773___RS_HL 7526_final_masked.jpg,0,177,0,1055.768676
2,8c65a84d-100d-42af-bc07-6a02fd953a59___RS_HL 8192_final_masked.jpg,0,154,0,1299.082384
3,8c678916-c5d8-445d-9283-88c90c529edc___RS_HL 5740_final_masked.jpg,0,96,0,713.2102387
4,8c6b7e3f-0a34-4370-9477-110614bd7a8f___RS_HL 7281_final_masked.jpg,0,100,0,623.0092282
5,8c843c35-5dc9-47be-9ccf-1448ed30356c___RS_HL 5949_final_masked.jpg,0,203.5,0,1481.716941
6,8c850584-ade3-4067-bbf3-5c8602dba3c3___RS_HL 8175_final_masked.jpg,0,22853,0,657.8132701
7,8cbf5a96-37a0-47d4-a626-26f0bcd9f024___RS_HL 5922_final_masked.jpg,0,158.5,0,1088.898618
8,8cc94307-16b9-4e2c-a786-5ba504d244c3___RS_HL 7799_final_masked.jpg,0,124,0,1031.46002
9,8cec684f-e301-4016-8bd8-4b686c6e4b9b___RS_HL 8075_final_masked.jpg,0,176,42.5,1325.165644
0,8cf44f32-5736-4681-be02-f86e4454e00a___RS_HL 5904_final_masked.jpg,0,161.5,0,1379.46716
1,8cf66a75-d71b-4808-a251-c929ecfa80bc___RS_HL 7514_final_masked.jpg,0,195,0,1534.788008
2,8d45fcf9-d1c1-47b6-be37-6e3d2fde46e0___RS_HL 7261_final_masked.jpg,0,138.5,0,1100.271202
3,8de1ca48-0d3b-4473-bc5a-9b4a881006ff___RS_HL 7433_final_masked.jpg,0,154,0,940.9158633
4,8e11b695-ac84-42c4-926a-b48b311bcfe8___RS_HL 7782_final_masked.jpg,0,66.5,0,655.7127649
5,8e153b00-732e-420f-8cea-f947b19403ad___RS_HL 7728_final_masked.jpg,0,100,0,584.7249575
6,8e1d492d-1f6e-48a1-aa14-db5bc515d580___RS_HL 7822_final_masked.jpg,0,181.5,0,1054.839743
7,8e2d41f1-9cae-4f1a-b7b4-9ec0c6fbd6fe___RS_HL 7329_final_masked.jpg,0,62,0,406.2741661
8,8e4b14b2-2601-4ffc-805c-a68b200e80ec___RS_HL 8069_final_masked.jpg,0,183,0,1188.195082
9,8e4e37b7-0ac8-44d3-90e7-001bf26aa5f3___RS_HL 7417_final_masked.jpg,0,118,0,838.063051
0,8eb47c92-87b8-4c92-a6a1-faf62e651e3e___RS_HL 8156_final_masked.jpg,0,140,0,1290.170696
1,8ef4c6f0-d4fd-4d4c-bc4d-525b6b74b19a___RS_HL 7786_final_masked.jpg,0,171,0,1376.337217
2,8f38f758-8514-442b-82e9-90b53120db38___RS_HL 5781_final_masked.jpg,0,164.5,0,1243.869181
3,8f4c3d68-2d5a-40c5-bca1-911002ff3324___RS_HL 7299_final_masked.jpg,0,122,0,696.2640615
4,8f9ea5b9-f4c7-46d9-88b1-af5cf17694a0___RS_HL 7271_final_masked.jpg,0,106,0,528.3818116
5,8fba2297-e4e5-4fab-b41d-d5cb537dc840___RS_HL 6220_final_masked.jpg,0,18446.5,0,611.5117544
6,8fd3cfbd-fbca-4c33-a2a7-1e7ecc71ec9e___RS_HL 6091_final_masked.jpg,0,82,0,887.6366448
7,8fdd8420-f139-40e5-8121-b76d43dcee32___RS_HL 6075_final_masked.jpg,0,126,0,1152.856988
8,90f3d34a-1bed-4681-aed9-fcd39c74d573___RS_HL 5732_final_masked.jpg,0,15,0,405.2792184
9,90fd9659-9d97-4428-bc35-c84def0ba3ba___RS_HL 7981_final_masked.jpg,0,167.5,2.5,982.6976079
0,9130029f-854a-4099-bc98-74170edfb660___RS_HL 7448_final_masked.jpg,0,18909.5,0,620.7422024
1,919e61a6-e6fa-4d4c-bad1-62eea9b19c79___RS_HL 8106_final_masked.jpg,0,46,0,544.4751766
2,91a935c4-659c-4344-8355-eba55d673af5___RS_HL 8189_final_masked.jpg,0,89.5,0,769.4528793
3,91c6a666-8d31-466f-b7cf-78c9268fba9c___RS_HL 7697_final_masked.jpg,0,189,3,1399.248904
4,923ac4fd-39d5-4387-9636-ddfed02bc62e___RS_HL 8039_final_masked.jpg,0,88,0,643.0681033
5,92425071-59b8-4490-bea5-91830169a5a1___RS_HL 7469_final_masked.jpg,0,79.5,0,603.5117544
6,9244aeb1-9d6d-4ef7-9d94-7a02e369feea___RS_HL 7327_final_masked.jpg,0,176,0,1328.337217
7,925d0f0f-08ae-4f20-a528-0f78bf27b9e7___RS_HL 8032_final_masked.jpg,0,171.5,0,1037.869181
9,9290b98f-6984-44d4-b2d5-6eca9177156e___RS_HL 7458_final_masked.jpg,0,103.5,0,799.8792855
0,92effbbb-c662-40c8-8aa9-a5a453d859df___RS_HL 5899_final_masked.jpg,0,170,0,1222.538228
1,936c7bd1-5902-499b-b03b-bcf1f9434a06___RS_HL 7785_final_masked.jpg,0,185,0,1609.131154
2,93d22073-347e-4447-ba19-92eccb54563e___RS_HL 5662_final_masked.jpg,0,52.5,0,539.830515
3,946b311a-cb67-46d4-8c8b-0d91ebd456f3___RS_HL 5809_final_masked.jpg,0,174.5,0,1365.266149
4,94aeb96c-b0f5-4554-9627-98d131c7b321___RS_HL 5988_final_masked.jpg,0,106.5,0,1122.045806
5,94b7e2c6-9081-4546-b411-c89c0dd219e7___RS_HL 7416_final_masked.jpg,0,143.5,0,1167.442775
6,94c36e88-6c77-4e7b-b6c8-bf354d8f6fe9___RS_HL 7930_final_masked.jpg,0,63.5,0,541.9137753
7,94e40c05-1631-42bc-99b8-ec4afafd8d7b___RS_HL 5710_final_masked.jpg,0,199.5,0,1356.663118
8,950b3f81-0b23-4fed-a47c-e1291f430e8f___RS_HL 7418_final_masked.jpg,0,214,0,1482.302727
9,950e5c9d-49ec-4c5c-af23-69efff18f8a6___RS_HL 5749_final_masked.jpg,0,93,0,921.293499
1,953743b5-d396-4f6f-926c-4e216df44f0b___RS_HL 5993_final_masked.jpg,0,182.5,0,1170.094576
2,956ef90c-41af-4e70-89a7-291687859623___RS_HL 6063_final_masked.jpg,0,53,0,575.7888849
3,95742a3e-9664-496c-8e3d-90bdd9299ae5___RS_HL 7298_final_masked.jpg,0,82,0,631.0681033
4,957a4a41-e0d8-4dc3-8ed8-43f8c2ac3684___RS_HL 8157_final_masked.jpg,0,68.5,0,472.3157963
5,957b622a-4f30-459f-9dbb-97c3f4bde0d3___RS_HL 6150_final_masked.jpg,0,40,0,479.1614683
6,95884f1c-6886-41a1-9ce3-cffa1dcaf8e5___RS_HL 6051_final_masked.jpg,0,159.5,0,1265.66817
7,95e2eed0-c0d2-4907-bfac-1117f38f5e5a___RS_HL 6202_final_masked.jpg,0,156,0,1070.454967
8,95e92b80-49d6-4589-95ad-be379775d193___RS_HL 7451_final_masked.jpg,0,149,0,1031.200134
9,962f2c1c-b6e2-4428-9ed1-077a92250128___RS_HL 5806_final_masked.jpg,0,21334.5,0,647.0853482
0,966a6112-9699-4511-a71b-02a1dd62cb65___RS_HL 5850_final_masked.jpg,0,117.5,0,897.9625458
1,96717630-6d48-4660-b472-268f5f1304d9___RS_HL 7978_final_masked.jpg,0,110.5,0,731.7371501
2,96dce078-e196-4d9b-837a-570480acdf6d___RS_HL 7890_final_masked.jpg,0,147.5,0,1027.58491
4,9781c9ee-9e01-4599-b799-3651b487ccc7___RS_HL 7304_final_masked.jpg,0,172,0,931.3422694
5,97a6eaed-70d4-4b78-9871-1aba3d7a9abe___RS_HL 7908_final_masked.jpg,0,21089.5,10.5,667.6538898
6,985b2838-96ab-414f-9a53-89bb4567e682___RS_HL 5910_final_masked.jpg,0,170,0,1381.106769
7,9871fd63-1ee8-436a-a1b3-c6104350400b___RS_HL 5693_final_masked.jpg,0,114.5,0,1100.614348
8,98834a65-1043-4c21-b06e-5f625274b0c4___RS_HL 6267_final_masked.jpg,0,19491.5,0,566.0559107
9,98cfff90-4edc-4b41-b834-09d18d1c08ca___RS_HL 6142_final_masked.jpg,0,76.5,0,605.9137753
0,98f456da-9871-48b8-b74a-a251dcfd1f9e___RS_HL 6123_final_masked.jpg,0,17275.5,0,578.600067
1,990838f4-b976-45bb-859d-95de901acc8c___RS_HL 7365_final_masked.jpg,0,88.5,0,605.8549002
2,9979c166-aa9e-4c63-af93-d9ad2b56bce2___RS_HL 5890_final_masked.jpg,0,149,0,1328.052946
3,997e59bf-7010-4153-a994-47aee2fdc666___RS_HL 8023_final_masked.jpg,0,159.5,0,1328.295587
4,9992b9d9-9301-476c-b0a7-7b68ee8a47e5___RS_HL 6014_final_masked.jpg,0,88.5,0,671.6538898
5,99997741-0ae6-4f14-a8e9-43b61a86ecc5___RS_HL 6294_final_masked.jpg,0,152,0,1234.454967
6,99b369d2-fa9b-4d3b-8516-462dbae8561a___RS_HL 7242_final_masked.jpg,0,261.5,0,1335.800201
7,99b7cd44-a359-45f7-98e0-155aa8f44eec___RS_HL 5728_final_masked.jpg,0,43,0,410.8183224
8,99d2c488-dfa2-4dde-a3de-a9cbeca28583___RS_HL 5823_final_masked.jpg,0,152,0,1325.082384
9,99eee6bd-5bca-412a-beaa-afc6009bb868___RS_HL 7434_final_masked.jpg,0,171.5,0,1355.751431
0,9a7d0452-4015-4cef-ab3c-f8f9633b6e9b___RS_HL 8117_final_masked.jpg,0,89.5,0,667.4528793
1,9aa3bace-83a4-4572-a2b2-cc12dcb4cafa___RS_HL 5742_final_masked.jpg,0,27349,0,755.2102387
2,9ac93ab7-5e33-46f3-9db7-008edcf15f30___RS_HL 5787_final_masked.jpg,0,175.5,0,1292.236712
4,9b0ebfaf-9d8f-4195-b2af-9505b5bc1f19___RS_HL 6212_final_masked.jpg,0,135,0,932.1463113
5,9b75de13-d4b0-4b3f-988c-3e9926eef957___RS_HL 6273_final_masked.jpg,0,41,0,507.5046141
6,9b84171d-c1b4-4697-a82b-e33535021013___RS_HL 5977_final_masked.jpg,0,17471.5,0,596.9432129
7,9b958d1b-ef54-4290-9636-4aa08eb55dda___RS_HL 5843_final_masked.jpg,0,120.5,0,956.3889519
8,9c817f68-e2ba-44cd-8408-492efd9932c8___RS_HL 7757_final_masked.jpg,0,165.5,0,1302.094576
0,9cfb97eb-0e0a-4e55-b25d-d6121ceded58___RS_HL 6146_final_masked.jpg,0,77.5,0,655.369619
1,9d135274-b26e-4925-8215-13c928b56b81___RS_HL 7583_final_masked.jpg,0,74,0,646.0142806
3,9d3bb139-5177-4d08-914b-5fe232cff065___RS_HL 6011_final_masked.jpg,0,186,0,1195.023509
5,9d72b93c-59d4-41ec-b346-954a1e8e57bb___RS_HL 6284_final_masked.jpg,0,17367,0,617.3279889
6,9d872301-fed3-4fc4-bf58-9963a5248105___RS_HL 5678_final_masked.jpg,0,52,0,507.1025932
7,9d98700c-5613-4156-95db-e09fbb00cb04___RS_HL 8007_final_masked.jpg,0,149.5,0,1166.413337
8,9dba8abe-f50e-45fe-aa32-17dd4445189b___RS_HL 7489_final_masked.jpg,0,104.5,0,954.9919833
9,9decdcd8-8027-4901-8da6-bd27c01e1ba1___RS_HL 5798_final_masked.jpg,0,129,0,1199.54328
0,9e5f1beb-8245-4775-8298-4cb787b3f897___RS_HL 5854_final_masked.jpg,0,87,0,502.6416972
1,9e68d5bf-8b78-4ba1-9f04-ce5c69c14d46___RS_HL 7733_final_masked.jpg,0,21264.5,0,664.1980461
2,9ebc421f-9c65-41ee-a650-2da921e8e7cb___RS_HL 6227_final_masked.jpg,0,103,0,965.2346239
3,9ec4f654-e45e-4910-8b1f-8b9825cefbd1___RS_HL 8173_final_masked.jpg,0,102,0,799.6366448
4,9ece0a35-9af4-4974-acad-2aa973badf17___RS_HL 8129_final_masked.jpg,0,61,0,479.2447286
5,9ee2b5e6-46cf-400f-a82f-660a2ac05157___RS_HL 5643_final_masked.jpg,0,82,0,700.7838326
6,9efbd99b-9ac8-4c6c-9ad6-6cece321b832___RS_HL 7346_final_masked.jpg,0,192,0,1189.165644
7,9f288c49-e11c-4054-9a44-b5e81e39427a___RS_HL 7938_final_masked.jpg,0,145,0,1159.342269
8,9f6f67e7-5369-4642-9594-a29fba331a5c___RS_HL 5907_final_masked.jpg,0,141.5,0,1093.986931
9,9fa007fa-08c0-4d3a-b2b4-9ac7ad72c316___RS_HL 7833_final_masked.jpg,0,167,0,1323.165644
0,9fc6acc1-0394-498d-b51c-d2e92febae55___RS_HL 6013_final_masked.jpg,0,83,0,689.9554055
1,9fd4b6dc-c72b-4a90-b9c6-e5518f237d90___RS_HL 5760_final_masked.jpg,0,12312,0,604.523947
2,9fe1ea92-d106-4bc5-a0da-072a67c3260b___RS_HL 7828_final_masked.jpg,0,83,0,1021.151364
3,a0167593-6219-479d-9e28-161dfea5b19a___RS_HL 5790_final_masked.jpg,0,38.5,0,411.462984
4,a01b22a2-292a-485e-ad7d-ee14de31506c___RS_HL 6102_final_masked.jpg,0,19613.5,0,567.7716399
1,0090d05d-d797-4c99-abd4-3b9cb323a5fd___JR_FrgE.S 8727_final_masked.jpg,1,144,0.5,1887.27329
2,00e909aa-e3ae-4558-9961-336bb0f35db3___JR_FrgE.S 8593_final_masked.jpg,1,43824,204,1576.538228
3,0139bc6d-391c-4fd1-bcae-cc74dabfddd7___JR_FrgE.S 2734_final_masked.jpg,1,31494,1190,730.2813064
4,0199a733-6d3f-4e66-a903-2d1d34457871___JR_FrgE.S 3079_final_masked.jpg,1,94.5,33.5,596.7422024
6,01e94c43-0879-4e8c-9b61-c48cfed88dab___JR_FrgE.S 3024_final_masked.jpg,1,206,41,1342.077332
8,0208f4eb-45a4-4399-904e-989ac2c6257c___FREC_Scab 3037_final_masked.jpg,1,41772,4428,1347.106769
9,02168189-aa75-4284-a7f0-8ca5901ea783___JR_FrgE.S 2948_final_masked.jpg,1,91.5,90,699.5117544
2,025b2b9a-0ec4-4132-96ac-7f2832d0db4a___FREC_C.Rust 3655_final_masked.jpg,1,38194,168,1381.207274
5,028d1f49-303d-46b6-ae2b-50862fab78ca___JR_FrgE.S 2748_final_masked.jpg,1,29181,336.5,1030.406197
7,0321e067-d13b-47d0-b3a6-76ba6f357d02___FREC_C.Rust 3667_final_masked.jpg,1,186.5,82.5,1498.462108
8,032cf235-07ff-478f-b347-d55c07835bc5___JR_FrgE.S 8778_final_masked.jpg,1,22380.5,772.5,689.5117544
0,033b1492-d5cf-4de7-a195-941f7780e092___JR_FrgE.S 8710_final_masked.jpg,1,44720,196.5,1578.479352
1,0340baaa-e9cc-4c04-8f9b-c204180d9ae3___FREC_C.Rust 3805_final_masked.jpg,1,152.5,0.5,1129.526035
2,0340dc35-5215-48ab-8db7-06af99fcb358___FREC_Scab 2966_final_masked.jpg,1,198.5,6,1195.692556
5,03fd7154-2e33-4fb6-999d-bfc3a3f467fe___JR_FrgE.S 8681_final_masked.jpg,1,23329,131.5,788.9503531
7,04de1246-ecfa-4d2c-bc2d-16b81b0bd364___JR_FrgE.S 2970_final_masked.jpg,1,151,1,1009.886426
8,04e74a0c-bda4-4e06-aeab-ec24b1007994___JR_FrgE.S 8782_final_masked.jpg,1,31330,230,810.1635562
9,052e3deb-0499-4685-bc39-cea7f1df0700___FREC_C.Rust 3742_final_masked.jpg,1,21975,10.5,597.0681033
0,0537ad56-3d24-4e97-a947-65b9b37f8988___FREC_Scab 3079_final_masked.jpg,1,204.5,10.5,1261.834691
1,05421496-3901-424d-b44a-1be1f2734cf1___JR_FrgE.S 3005_final_masked.jpg,1,168,51.5,1410.136207
2,057c985f-2a00-40fe-b48f-590aabd3babe___JR_FrgE.S 3015_final_masked.jpg,1,15648.5,194.5,637.2274836
4,05fb01a0-fd64-4b3d-a512-c0bda181811e___JR_FrgE.S 2889_final_masked.jpg,1,26224,133.5,801.9797907
5,05fd8037-fd27-4d26-9e5d-9a47856ab134___JR_FrgE.S 8770_final_masked.jpg,1,125.5,17.5,1437.040754
6,0612c9fa-e647-4083-85e7-b1638452c24b___JR_FrgE.S 8771_final_masked.jpg,1,170.5,10.5,1364.579858
8,064b14b5-af1b-4bcf-afe7-a061e5669dbb___FREC_C.Rust 9839_final_masked.jpg,1,14772,2,524.0142806
1,072f23fb-0b1a-43b9-a548-3981120ff33c___FREC_C.Rust 0133_final_masked.jpg,1,116,71.5,1001.116874
2,073553c2-0e42-4c86-b929-b2201f3f7756___JR_FrgE.S 2819_final_masked.jpg,1,20163,104.5,829.0681033
5,076d95c0-1ca7-4ee8-9558-0f18e617813d___JR_FrgE.S 2737_final_masked.jpg,1,28199,1307.5,765.3351291
6,079d0ba3-b207-4fc7-ace3-f2fe25c796b3___JR_FrgE.S 3038_final_masked.jpg,1,41405,166,918.7493427
7,07dbfcca-71aa-4c14-b895-60dfb63f701d___JR_FrgE.S 3063_final_masked.jpg,1,111,80,800.7493427
8,07f6b5a7-47cd-4012-8fcd-969d1d7245b9___JR_FrgE.S 2961_final_masked.jpg,1,39044,365.5,1331.182889
0,085625a8-236d-4f71-bd40-78e3e4f24eb0___JR_FrgE.S 2732_final_masked.jpg,1,19773,1200.5,681.1686085
3,09239528-a0a0-4a2d-af03-c5d5f7a27710___FREC_C.Rust 4024_final_masked.jpg,1,155,15,1319.165644
6,09ba6ad9-aa8d-4493-b1bf-818a4b30c4aa___FREC_Scab 2981_final_masked.jpg,1,229,41.5,1460.729133
7,09baab32-8360-4251-9c84-a5ce6bfdfff1___JR_FrgE.S 2883_final_masked.jpg,1,37785,472,1200.697608
6,0b37761a-de32-47ee-a3a4-e138b97ef542___JR_FrgE.S 2908_final_masked.jpg,1,436,297,762.3574264
8,0b8dabb7-5f1b-4fdc-b3fa-30b289707b90___JR_FrgE.S 3047_final_masked.jpg,1,177.5,14.5,848.4133371
9,0bb8fb61-d561-43fd-89a3-d24d253adef9___JR_FrgE.S 2849_final_masked.jpg,1,66,45.5,768.7838326
0,0bc40cc3-6a85-480e-a22f-967a866a56a1___JR_FrgE.S 2784_final_masked.jpg,1,30340,531,966.7909728
1,0c620ec5-11cf-4120-94ab-1311e99df147___FREC_Scab 3131_final_masked.jpg,1,25885,280,851.5950147
2,0c7c7992-fb1c-444b-b226-69de186cea14___JR_FrgE.S 8627_final_masked.jpg,1,228.5,25.5,1581.256045
3,0c8432e0-0484-470c-a774-7cce596b9e64___JR_FrgE.S 2841_final_masked.jpg,1,27478,877,727.2102387
4,0ca16873-eeac-47e9-9a87-1859950daab7___JR_FrgE.S 2835_final_masked.jpg,1,27825,731,915.3767593
5,0cbfa4fa-63d8-43ce-9385-ff140e524b69___FREC_Scab 3164_final_masked.jpg,1,169.5,11.5,1034.271202
6,0cc47b2d-4a92-4bbd-af46-945165dd1960___JR_FrgE.S 8586_final_masked.jpg,1,228.5,1.5,1594.285482
7,0cd24b0c-0a9d-483f-8734-5c08988e029f___FREC_C.Rust 3762_final_masked.jpg,1,164,140.5,1207.366655
8,0ce8b939-3bdf-4078-8715-c0cb48afb078___JR_FrgE.S 2777_final_masked.jpg,1,39846,1292,1224.413337
9,0ce943e7-3fed-41cb-8430-0e0f54ff2bc4___FREC_C.Rust 0014_final_masked.jpg,1,59,9,717.6122596
0,0cefbd12-c195-40cd-b2d1-be0f9ee550b4___JR_FrgE.S 8762_final_masked.jpg,1,221.5,196,1542.971774
5,0e84adc9-3e97-48e2-b1fd-7d04f9e92cb0___JR_FrgE.S 2949_final_masked.jpg,1,130,41.5,1017.46002
7,0ea78733-9404-4536-8793-a108c66269b3___FREC_Scab 3145_final_masked.jpg,1,115,52,1012.205186
8,0ebea6f4-08e4-4380-86f8-34d854697e32___JR_FrgE.S 2877_final_masked.jpg,1,38704,1132,1687.35655
9,0f3d45f4-e121-42cd-a5b6-be2f866a0574___JR_FrgE.S 2870_final_masked.jpg,1,32274,637.5,748.523947
0,0fbdccdc-fb96-475a-92bb-65734592c895___FREC_C.Rust 3619_final_masked.jpg,1,10195,1,555.1025932
1,10072248-60e2-4190-b4df-14e8ab61008c___FREC_Scab 3445_final_masked.jpg,1,41480,2019,992.0041759
